screening_id,room_id,movie_id,date
3158a8e64a23573d46959478faeef74c,a5771bce93e200c36f7cd9dfd0e5deaa,f3e3abf9d62b46af98077f2e7d9a62ec,2024-01-01
3a1ebd6ff83361752dae444fea827f34,e4d909c290d0fb1ca068ffaddf22cbd0,f3e3abf9d62b46af98077f2e7d9a62ec,2024-01-01
7c461fa347384bf84a7a160ff93a29aa,ff5a1ae012afa5d4c889c50ad427aaf7,f3e3abf9d62b46af98077f2e7d9a62ec,2024-01-01
c21e8975924ba55ff839d71d9cd20611,8d777f385d3dfec8815d20f7496026dc,f3e3abf9d62b46af98077f2e7d9a62ec,2024-01-01
7a90f838c0ee1a551d8ee7d38e668aec,8d777f385d3dfec8815d20f7496026dc,f3e3abf9d62b46af98077f2e7d9a62ec,2024-01-01
457f424b9b8417ddbe909a20b092c337,7377efc9248b6d6c2c6f1f346a53e7a9,f3e3abf9d62b46af98077f2e7d9a62ec,2024-01-01
e1cf0b2d3fd5910edf732b5417f9c8bf,7377efc9248b6d6c2c6f1f346a53e7a9,f3e3abf9d62b46af98077f2e7d9a62ec,2024-01-01
e9afc6fb34bff0d10365d03152f11aea,f033ab37c30201f73f142449d037028d,f3e3abf9d62b46af98077f2e7d9a62ec,2024-01-01
94f96c9e90316f5724257d5939e11817,d2ddea18f00665ce8623e36bd4e3c7c5,f3e3abf9d62b46af98077f2e7d9a62ec,2024-01-01
344cf4da320070080e9417b7e1a8a791,7377efc9248b6d6c2c6f1f346a53e7a9,b21e5cf3d1c5473cb996cfb905f7c301,2024-01-01
d45563767a4964d239968dbf5c34fd1c,ff5a1ae012afa5d4c889c50ad427aaf7,64a9e21edc6a472fa4d4b6e06cfc636e,2024-01-02
eef4faeb80a671c27526ddbd71656449,ff5a1ae012afa5d4c889c50ad427aaf7,64a9e21edc6a472fa4d4b6e06cfc636e,2024-01-02
f718e81ae2a5c91bdfaa3f3beba60024,d2ddea18f00665ce8623e36bd4e3c7c5,64a9e21edc6a472fa4d4b6e06cfc636e,2024-01-02
d1080d6aa51c516f66028b6e16412851,d2ddea18f00665ce8623e36bd4e3c7c5,64a9e21edc6a472fa4d4b6e06cfc636e,2024-01-02
d16ba1070f1709040c496a35bdce7291,f033ab37c30201f73f142449d037028d,a22e40f16e2a426da1f087d9c1e61b0d,2024-01-02
ea39aaa0e61f47f222107ee3cd51d19e,e4d909c290d0fb1ca068ffaddf22cbd0,d13a7f6649ac41e2ac9406d5c27f2636,2024-01-02
f2ba40a0441b8be21d6ff8d04e1d312a,f033ab37c30201f73f142449d037028d,d13a7f6649ac41e2ac9406d5c27f2636,2024-01-02
dbe5229e9601e5b822959771a0e1cf78,a5771bce93e200c36f7cd9dfd0e5deaa,d13a7f6649ac41e2ac9406d5c27f2636,2024-01-02
7cf582b5cbc3a7b53e63b3ece0d57f89,d2ddea18f00665ce8623e36bd4e3c7c5,5103c7339cfb4b058022b12b61e4a70a,2024-01-02
0d8c474060ca9c601d5c03670fdaf8c9,e4d909c290d0fb1ca068ffaddf22cbd0,5103c7339cfb4b058022b12b61e4a70a,2024-01-02
82e046bc2c4a92c4bb81cddcccdfe1c7,7377efc9248b6d6c2c6f1f346a53e7a9,b930dfc7c5e14b5a9f5c525e4d852f90,2024-01-02
48382427b1c8ae44c6ec8673c201a5be,e4d909c290d0fb1ca068ffaddf22cbd0,b930dfc7c5e14b5a9f5c525e4d852f90,2024-01-02
4147a7d231d553e021e28de207a455af,d2ddea18f00665ce8623e36bd4e3c7c5,b930dfc7c5e14b5a9f5c525e4d852f90,2024-01-02
ea0037dd215204fa19a0572a41f159e9,d2ddea18f00665ce8623e36bd4e3c7c5,0dc250003bff41a1aeb7742cc2a0c3e0,2024-01-02
67189ff6f7aa5cab6c7d1dbf0dc7f326,e4d909c290d0fb1ca068ffaddf22cbd0,0dc250003bff41a1aeb7742cc2a0c3e0,2024-01-02
077e7a09e3a77834a90dbf4725826b02,d2ddea18f00665ce8623e36bd4e3c7c5,0dc250003bff41a1aeb7742cc2a0c3e0,2024-01-02
ae58844ecee2b4ca9601ceed1fb733cc,8d777f385d3dfec8815d20f7496026dc,e9a1fe0562a64d1bb25d3b148e019f35,2024-01-02
fba2b4060357660df8424c21edea1530,e4d909c290d0fb1ca068ffaddf22cbd0,e9a1fe0562a64d1bb25d3b148e019f35,2024-01-02
e551924b5813d90c582802662f9d7701,f033ab37c30201f73f142449d037028d,e9a1fe0562a64d1bb25d3b148e019f35,2024-01-02
48322db46416197da9ba844778023d91,8d777f385d3dfec8815d20f7496026dc,e9a1fe0562a64d1bb25d3b148e019f35,2024-01-02
a6627398293752c515fb4875ec422e99,e4d909c290d0fb1ca068ffaddf22cbd0,9b7a48aa59634f85af99a8af18a51092,2024-01-02
59c2fb3c615566173e405e01f311b629,7377efc9248b6d6c2c6f1f346a53e7a9,9b7a48aa59634f85af99a8af18a51092,2024-01-02
d21dcc7cbc104116b21772c34c05e0de,a5771bce93e200c36f7cd9dfd0e5deaa,9b7a48aa59634f85af99a8af18a51092,2024-01-02
e4662e6b0fb1230d2ee778dcc917580f,ff5a1ae012afa5d4c889c50ad427aaf7,9b7a48aa59634f85af99a8af18a51092,2024-01-02
a31f0014b4d818675ce5e91e855e3b29,e4d909c290d0fb1ca068ffaddf22cbd0,9b7a48aa59634f85af99a8af18a51092,2024-01-02
b4d00d4c4e3b06f169d76d662ff28243,ff5a1ae012afa5d4c889c50ad427aaf7,f39a643ef2af4017a5595d48abfdfbc8,2024-01-02
4a2f922a94367774aa6220fbdebbbf6a,f033ab37c30201f73f142449d037028d,f39a643ef2af4017a5595d48abfdfbc8,2024-01-02
0910946ba61381d1e25b4eaff54c611b,f033ab37c30201f73f142449d037028d,f39a643ef2af4017a5595d48abfdfbc8,2024-01-02
35456c481f01b9bd14d0fb9fccbb4a66,e4d909c290d0fb1ca068ffaddf22cbd0,f39a643ef2af4017a5595d48abfdfbc8,2024-01-02
390dc3281ba6576e449616fe6cbe539a,f033ab37c30201f73f142449d037028d,1e7bb2588f0741d78815bcca822f1a70,2024-01-02
757b717d6a0ebcff49ca88961c676ccd,f033ab37c30201f73f142449d037028d,1e7bb2588f0741d78815bcca822f1a70,2024-01-02
8ede7cd54e649bb978353c4cc0334971,f033ab37c30201f73f142449d037028d,1e7bb2588f0741d78815bcca822f1a70,2024-01-02
8ec9b1acf4413548ad4cad8d1fa6c74b,e4d909c290d0fb1ca068ffaddf22cbd0,1e7bb2588f0741d78815bcca822f1a70,2024-01-02
56513fda5fcd5dbd1268e5fae052396d,ff5a1ae012afa5d4c889c50ad427aaf7,1e7bb2588f0741d78815bcca822f1a70,2024-01-02
aed2de001faa6c6bdb07aa6e9f432cb1,7377efc9248b6d6c2c6f1f346a53e7a9,1e7bb2588f0741d78815bcca822f1a70,2024-01-02
eb710da0263abb876394706f42796072,f033ab37c30201f73f142449d037028d,1e7bb2588f0741d78815bcca822f1a70,2024-01-02
af2af6735552db7cfbfcf1babdbf039f,8d777f385d3dfec8815d20f7496026dc,1e7bb2588f0741d78815bcca822f1a70,2024-01-02
160be6c54d80e606bb22052ce5392f28,7377efc9248b6d6c2c6f1f346a53e7a9,1e7bb2588f0741d78815bcca822f1a70,2024-01-02
d75feefb1ade5ab255fa1c14d4f02c18,d2ddea18f00665ce8623e36bd4e3c7c5,c21f969b5f03d33d43e04f8f136e7682,2024-01-02
caf000081de6f5912090e69a138aae09,7377efc9248b6d6c2c6f1f346a53e7a9,c21f969b5f03d33d43e04f8f136e7682,2024-01-02
a44f41b224df39e29e2dbd1444e6dec9,f033ab37c30201f73f142449d037028d,e1cc8e975a9341c7952b6594cbe850b7,2024-01-02
f58a3bd4200fc23c9afd97f18d8d4957,7377efc9248b6d6c2c6f1f346a53e7a9,e1cc8e975a9341c7952b6594cbe850b7,2024-01-02
14f93ed22c8db4e0286e700cc481d043,a5771bce93e200c36f7cd9dfd0e5deaa,e1cc8e975a9341c7952b6594cbe850b7,2024-01-02
93a24fc36e7c41039e509965edf6402e,7377efc9248b6d6c2c6f1f346a53e7a9,e1cc8e975a9341c7952b6594cbe850b7,2024-01-02
d0008caba1c18320a83ad7b32d512e04,a5771bce93e200c36f7cd9dfd0e5deaa,4b184ee15fd64b17a7410b8b431b3a8e,2024-01-02
36e9a3e7fb0a7d5210d23fb27226b77c,8d777f385d3dfec8815d20f7496026dc,4b184ee15fd64b17a7410b8b431b3a8e,2024-01-02
557fb7827550dd8616b0c01d5c7aa419,d2ddea18f00665ce8623e36bd4e3c7c5,2f6766a983be487f8f487b3f6f8b2f7b,2024-01-02
cacb7b1e80cd9ae94cd815705319ece8,7377efc9248b6d6c2c6f1f346a53e7a9,2f6766a983be487f8f487b3f6f8b2f7b,2024-01-02
57b56c2e9d8b9264e6b59cb9fb9591b5,f033ab37c30201f73f142449d037028d,fa3ff459ae94426d94341e7f93a734c8,2024-01-02
d12f98d93c40eca61ef55b04392ea9eb,f033ab37c30201f73f142449d037028d,fa3ff459ae94426d94341e7f93a734c8,2024-01-02
72be60c155b4f3a535e05ac491e6752e,ff5a1ae012afa5d4c889c50ad427aaf7,fa3ff459ae94426d94341e7f93a734c8,2024-01-02
fd68538cb0bb3608174d1d985edf8bd7,f033ab37c30201f73f142449d037028d,fa3ff459ae94426d94341e7f93a734c8,2024-01-02
0ac03208a26bc102fb75159da2cc52fe,e4d909c290d0fb1ca068ffaddf22cbd0,8116c3cb63f2463e9b213e915f0b8349,2024-01-02
9e402aca0902b3f42c04f8b240d177b3,e4d909c290d0fb1ca068ffaddf22cbd0,cc3345ced5e7401d9758b672b9fba426,2024-01-02
ba4da1704c6a215dda3da7cec175647c,e4d909c290d0fb1ca068ffaddf22cbd0,cc3345ced5e7401d9758b672b9fba426,2024-01-02
d41bd859069b80335541ae7a5a614e7f,ff5a1ae012afa5d4c889c50ad427aaf7,cc3345ced5e7401d9758b672b9fba426,2024-01-02
d719c3dc58ce958fc76fd158f3043230,f033ab37c30201f73f142449d037028d,cc3345ced5e7401d9758b672b9fba426,2024-01-02
8833f105f849700214644b4b1189f57a,7377efc9248b6d6c2c6f1f346a53e7a9,cc3345ced5e7401d9758b672b9fba426,2024-01-02
46720e1c5135849df3fed9a5f85aeb09,7377efc9248b6d6c2c6f1f346a53e7a9,cc3345ced5e7401d9758b672b9fba426,2024-01-02
694909f2c2494b1b67a5677757bf1843,7377efc9248b6d6c2c6f1f346a53e7a9,cc3345ced5e7401d9758b672b9fba426,2024-01-02
e14181315a4e22d5346cf5eb8530cfc7,d2ddea18f00665ce8623e36bd4e3c7c5,cc3345ced5e7401d9758b672b9fba426,2024-01-02
ca038b1b5f0faeb73e7d69208de6f9be,7377efc9248b6d6c2c6f1f346a53e7a9,cc3345ced5e7401d9758b672b9fba426,2024-01-02
c5b0f5a50a62bdef291bbb0c02dd1417,d2ddea18f00665ce8623e36bd4e3c7c5,4f5c95ec2b2b45a2b17e449be60e4cba,2024-01-02
f95f549ba410abf4f105d5d419dd6114,ff5a1ae012afa5d4c889c50ad427aaf7,4f5c95ec2b2b45a2b17e449be60e4cba,2024-01-02
ba7360b050dd1fb6f13ad0fb27be5f1f,ff5a1ae012afa5d4c889c50ad427aaf7,4f5c95ec2b2b45a2b17e449be60e4cba,2024-01-02
a2bf4b78111e957552911f8955bd96be,d2ddea18f00665ce8623e36bd4e3c7c5,4f5c95ec2b2b45a2b17e449be60e4cba,2024-01-02
696b703a7a8dcea67c66302ea7aaecbc,a5771bce93e200c36f7cd9dfd0e5deaa,4f5c95ec2b2b45a2b17e449be60e4cba,2024-01-02
2439cd854e75f1c5bd119f237ddf3b80,f033ab37c30201f73f142449d037028d,4f5c95ec2b2b45a2b17e449be60e4cba,2024-01-02
219718e236b4084098e14f5bb9dcde75,7377efc9248b6d6c2c6f1f346a53e7a9,4f5c95ec2b2b45a2b17e449be60e4cba,2024-01-02
1779304421e7ae93f843fa2ee4563d69,f033ab37c30201f73f142449d037028d,4f5c95ec2b2b45a2b17e449be60e4cba,2024-01-02
4152fd4e99af76b2a9157756c6dbfe38,e4d909c290d0fb1ca068ffaddf22cbd0,4f5c95ec2b2b45a2b17e449be60e4cba,2024-01-02
3c5d9392c221e47a991d58768b6aed39,ff5a1ae012afa5d4c889c50ad427aaf7,f3e3abf9d62b46af98077f2e7d9a62ec,2024-01-02
b328c94d960a8854756ca50e20a883ea,d2ddea18f00665ce8623e36bd4e3c7c5,f3e3abf9d62b46af98077f2e7d9a62ec,2024-01-02
359bcbb4795cf5428d710e42348ad902,f033ab37c30201f73f142449d037028d,f3e3abf9d62b46af98077f2e7d9a62ec,2024-01-02
5cee3d3b5a8fcd273f659c0291415a05,a5771bce93e200c36f7cd9dfd0e5deaa,f3e3abf9d62b46af98077f2e7d9a62ec,2024-01-02
3227638eb8ce2ad457c5a591fce9583e,7377efc9248b6d6c2c6f1f346a53e7a9,f3e3abf9d62b46af98077f2e7d9a62ec,2024-01-02
861487c47df9968d4b6274fd5319e350,ff5a1ae012afa5d4c889c50ad427aaf7,f3e3abf9d62b46af98077f2e7d9a62ec,2024-01-02
de1019cfecacd83c01c16cd09e635ae0,ff5a1ae012afa5d4c889c50ad427aaf7,f3e3abf9d62b46af98077f2e7d9a62ec,2024-01-02
be1ef46bbe4daad9cac205110331553f,7377efc9248b6d6c2c6f1f346a53e7a9,f3e3abf9d62b46af98077f2e7d9a62ec,2024-01-02
d7e260796c5641390879907f0901326e,8d777f385d3dfec8815d20f7496026dc,b21e5cf3d1c5473cb996cfb905f7c301,2024-01-02
7009be135e5151d8dfe57715c53eb473,a5771bce93e200c36f7cd9dfd0e5deaa,b21e5cf3d1c5473cb996cfb905f7c301,2024-01-02
4aaf8147bb0f2a514694d4b1868b26b1,e4d909c290d0fb1ca068ffaddf22cbd0,b21e5cf3d1c5473cb996cfb905f7c301,2024-01-02
66f79507bc2ed82fbd11d64903a11c22,ff5a1ae012afa5d4c889c50ad427aaf7,b21e5cf3d1c5473cb996cfb905f7c301,2024-01-02
34518edf3e6fd793ae5d8a2008131c11,e4d909c290d0fb1ca068ffaddf22cbd0,b21e5cf3d1c5473cb996cfb905f7c301,2024-01-02
3359c928d70155520a914efa8e24002b,7377efc9248b6d6c2c6f1f346a53e7a9,b21e5cf3d1c5473cb996cfb905f7c301,2024-01-02
dc5980159a2f3bde7208e3fc19e9ab78,f033ab37c30201f73f142449d037028d,64a9e21edc6a472fa4d4b6e06cfc636e,2024-01-03
b791223be3ae938bc1899bbb1e16e12e,ff5a1ae012afa5d4c889c50ad427aaf7,a22e40f16e2a426da1f087d9c1e61b0d,2024-01-03
d3f4b142d5ba337499825ad281415af0,d2ddea18f00665ce8623e36bd4e3c7c5,a22e40f16e2a426da1f087d9c1e61b0d,2024-01-03
c392af69c934ef686b9fbdc80af9ab2f,a5771bce93e200c36f7cd9dfd0e5deaa,d13a7f6649ac41e2ac9406d5c27f2636,2024-01-03
64baa1dd9bb35f600fa00aa9b4e8aadd,8d777f385d3dfec8815d20f7496026dc,d13a7f6649ac41e2ac9406d5c27f2636,2024-01-03
ece21bfbdc17f485de0473ef708e32b5,f033ab37c30201f73f142449d037028d,d13a7f6649ac41e2ac9406d5c27f2636,2024-01-03
d1c528ee6287d1fa6fc7e521cf7d3c32,f033ab37c30201f73f142449d037028d,d13a7f6649ac41e2ac9406d5c27f2636,2024-01-03
c908000fc18468aaf84a042890ca04ed,e4d909c290d0fb1ca068ffaddf22cbd0,d13a7f6649ac41e2ac9406d5c27f2636,2024-01-03
777735c86db4d805f25a92a2f11dcc42,7377efc9248b6d6c2c6f1f346a53e7a9,5103c7339cfb4b058022b12b61e4a70a,2024-01-03
ab49efdf2d475cf90a280175d8baa950,e4d909c290d0fb1ca068ffaddf22cbd0,5103c7339cfb4b058022b12b61e4a70a,2024-01-03
